Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp,gridslabtop,gridslabage,gridslabdip,gridslabthick,gridslabvel,gridslabsubage
106478,INS R (R),3259,Horomaka,Surface,,,,,28856,Decade,"Oliver, P.J.",New Zealand,K36,2371400.00000057,5724899.9999706,-43.6722146390616,171.281014709601,,50.0,"Blondin Stream, Mt Somers-Clent Hills",Yes,andesite,,Mount Somers Volcanics Group,Cover Mount Somers Volcanics,andesitic,Cretaceous,Cretaceous,hand specimen,1613,whole rock,,15774,"Adams, C.J.",geochron methods,K-Ar,INS,R3259,"January 1, 1979",Decade,Grindley et al. 1977,,,81.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,4,173.15509991731835,-44.46172673482411,4.0,813.0,120.83136749267578,9.123731615545694e-06,7.94262132330914e-05,3.7298357256076997e-06,4.69152582809329e-05,9.016939657158218e-06,8.863507378009672e-05,0.0,4.215411268086693e-05,260.0,43.75735855102539,28.328350067138672,84014.4140625,0.04069938510656357,63.80200428988557
200448,other,"317A,32R,2W,54-62",LIP,Drillcore,DSDP-317A,915,924.5,"317A,34R,4W,125-135",1973-12-01 00:00:00,Month,DSDP,Offshore Regions,,,,-11.0033098650721,162.263471764072,,100.0,"Central part Manihiki Plateau, c. 130km SW Manihiki Island",Yes,Basalt,,,,basaltic,Cretaceous,Cretaceous,,,plagioclase,basalt,78082,"Hoernle, K.",geochron methods,Ar-Ar,Kiel U,"W5462fss,fs2",40179,Year,Hoernle et al 2011 GCA,,,116.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,4,164.5618352268532,-11.694296465655093,4.0,847.0,31.498878479003906,6.738380307069747e-06,6.561768350366037e-05,4.547191565507092e-06,4.5420863898471e-05,3.805959931924008e-05,0.00015181268190644914,0.0,2.917664978506881e-05,590.0,32.80784606933594,23.706615447998047,372480.875,0.013190889731049538,8.05884934963667
105466,Auckland University (AU),37682,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,P07,2608700.00000091,6605500.00006941,-35.7482288645098,174.08370247061,,,"Ruatangata, lava flow at Wairua Falls",Yes,hawaiite,,Kerikeri Volcanic Group,Northland Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen,1493,whole rock,,14442,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU37682,"January 1, 1993",Decade,Smith et al. 1993,,,0.54,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,5,173.97707287145175,-37.25598898252214,5.0,8065.0,24.24603271484375,6.018411113473121e-06,6.550529133164673e-05,4.3589857341430616e-06,4.0444652768201195e-05,3.693826147355139e-05,0.00013848930120730074,0.0,1.7309086456673218e-05,210.0,0.0,0.0,0.0,0.0,43.40599327250479
63176,other,TAS-85-162,Tasmantid,Dredge,Cook 2-85,1500,1900,TAS-85-162,31265,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-27.4849693884223,155.29998796408,Location name,500.0,Seamount - Queensland,Almost,Basalt clast about 10cm across,,,,"basaltic & rudaceous (cgl, br)",Miocene,Miocene,unknown:Northern flank,,whole rock,,,"McDougall, I.",geochron methods,Ar-Ar,,,,,McDougall & Duncan 1988,,,24.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,5,154.28029814105022,-29.88189173068339,5.0,801.0,52.1517333984375,7.710323188803159e-06,6.190829526531161e-05,4.682155577029334e-06,3.846500430881861e-05,3.6098113923799247e-05,3.8503003679579706e-05,0.0,4.192670139378778e-05,930.0,0.0,0.0,0.0,0.0,60.79099057467132
87375,other,TANG1.1,Allochthon,Surface,,,,HKU960,2003-01-01 00:00:00,Decade,"Whattam, S.A.",New Zealand,N02,2506700.00000003,6730200.00002616,-34.6317282086885,172.953040612744,"Map - 1:50,000 scale",50.0,Tangoake Area,Yes,Type I basalt,,Tangihua Complex,Tangihua Complex,basaltic,Miocene,Cretaceous,unknown:Hong Kong University,4358,whole rock,,53903;53828;53710;55053,"Whattam, S.A.;Whattam, S.A.;Whattam, S.A.;Whattam, S.A.",ICP-MS dissolution;XRF;XRF;geochron methods,;;;Ar-Ar,Hong Kong U;Hong Kong U;Auckland U;National Taiwan U,;;;,"January 1, 2003;January 1, 2003;January 1, 2003;January 1, 2003",Decade;Decade;Decade;Decade,U Hong Kong PhD,Whattahm et al 2005,,28.1,3.2,46.62,1.31,14.73,,11.0,,,0.19,6.35,10.39,2.72,0.33,0.12,,1.23,,,4.87,99.86,,92,10.95,,171,,60,5.47,3.64,1.16,,4.65,3.34,1.2,3.62,0.5,2.12,10.79,56,0,1.93,4,35,3.58,458.0,0.18,0.81,0.55,0.51,0,302.0,32.0,3.66,75.0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,5,172.7713627725932,-36.17604671057623,5.0,8065.0,29.170042037963867,6.5746721702453215e-06,3.70275765817496e-05,4.813248324353481e-06,2.2902630917087663e-05,3.898849172401242e-05,8.365795838471968e-05,0.0,6.021687511546258e-06,1220.0,0.0,0.0,0.0,0.0,43.98012479117047
110185,GNS P (P),67297,,Dredge,Sonne 168-2,957,1055,SO168-DR02-01,37604,,"Hauff, F. & Hoernle, K. & Mortimer, N. & Werner, R.",Offshore Regions,B22,2016034.34279688,6139224.26944217,-39.8085,167.2383,,50.0,"Mount Spong, Challenger Plateau, W inner wall of crater",Yes,"fresh, greyish green lava, 5-7% phenos of fsp and/or ?nepheline",5.0 Y 5/2,Zealandia Megasequence,,basaltic & basanitic,Miocene,Paleocene,hand specimen,10610,whole rock,,139863;139630;139768,"Timm, C.;Timm, C.;Timm, C.",ICP-MS;TIMS;XRF,Ar-Ar plag,Kiel U;Kiel U;Kiel U,;;,"January 1, 2010;January 1, 2010;January 1, 2010",Year;Year;Year,Timm et al 2010;Timm et al 2010;Timm et al 2010,,Single crystal fusion,38.05,0.1,51.76,0.53,21.4,,,0.55,4.86,0.36,0.92,1.44,8.03,5.21,0.18,,4.32,,0.1,,99.66,,906,367,2.77,0.99,5.4,2.1,9.3,5.13,3.28,35.3,10.1,11.4,1.81,237,0.68,272,96.2,10.9,15,33.5,144,0.62,13.4,683.0,7.62,1.71,31.7,0.75,2.13,20.2,60.7,4.89,199.0,857,,,,,,,,0.703158,5e-06,,0.51286,3e-06,,,,20.421,0.001,15.664,0.001,40.022,0.002,,,,,,,,,,,66.0,5,167.02086322931868,-41.892361676902354,5.0,868.0,83.50775146484375,9.357681847177446e-06,3.128436492261244e-05,6.011451660015155e-06,1.8829838154488243e-05,4.520203674474033e-06,6.696772857139877e-06,4.244380374439061e-06,0.0007161721056438137,290.0,0.0,0.0,0.0,0.0,71.16353884455536
106019,Victoria University (VU),33070,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2555299.99999991,5915399.99999001,-41.9689393934908,173.546421241916,,50.0,true right side of Winterton River,Yes,Basanite dike,,Winterton Formation,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1564,whole rock,,15228,"Grapes, R.H.",geochron methods,K-Ar,INS,,"January 1, 1992",Decade,Grapes et al. 1992,,,88.6,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,5,174.43887742135755,-43.16042856507987,5.0,8067.0,120.00338745117188,9.131861588684842e-06,3.565520410120371e-05,3.7299428186088335e-06,2.0753627723024692e-05,6.610119453398511e-05,4.281089513824554e-05,0.0,1.347316996051243e-05,260.0,0.0,0.0,0.0,0.0,54.10184349412186
200442,other,SO168-DR49-08,Horomaka,Dredge,Sonne 168-49,,,SO168-DR49-08,2002-12-25 00:00:00,Month,"Hauff, F. & Hoernle, K. & Werner, R.",Offshore Regions,,,,-41.464,174.1902,,50.0,Polar Bear Seamount B. Small canyon at western slope; steepest structure,Yes,Basalt - Hikurangi Seamounts (HIMU),,,,basaltic,Cretaceous,Cretaceous,hand specimen & normal thin section,6480,whole rock,,78026;77989,"Hoernle, K.;Hoernle, K.",ICP-MS;XRF,Ar-Ar matrix,Other;Kiel U,;,"January 1, 2010;January 1, 2010",Year;Year,Hoernle et al 2010,,Acme Labs,89.2,0.4,59.41,0.78,19.97,,,3.77,,0.03,0.48,2.74,5.66,4.55,0.35,,2.03,,0.01,,99.78,,939,182,2.3,,0.3,15.2,5.73,3.19,2.61,25.8,6.73,16.6,1.1,101,0.44,129,64.9,8.8,7.4,18.73,56.2,,9.01,731.0,8.5,1.14,16.8,0.48,3.7,0.0,29.6,3.07,179.0,757,,,,,,,0.222,0.703325,5.0,0.084,0.512778,3.0,,,,20.785,1.0,15.79,1.0,40.227,3.0,89000000.0,0.70304,0.51273,4.01,,,20.32,15.77,39.53,,145.0,5,174.76476210450247,-42.355242681494616,5.0,8069.0,119.93816375732422,9.11923598323483e-06,7.305773328880605e-05,3.7299616906238953e-06,4.852919619224849e-05,6.610119453398511e-05,9.761826373733129e-05,0.0,6.702492593634458e-05,230.0,2.970569133758545,23.97426414489746,128652.6953125,0.050329387187957764,50.12247904964946
105673,INS R (R),6824,Horomaka,Surface,,,,,1983-01-01 00:00:00,Decade,"Robertson, D.J.",New Zealand,O03,2545938.00000032,6702838.00004744,-34.87672820363,173.382916505267,,,"Whatuwhiwhi Beach, Cape Karikari",Yes,Basalt,,Rangiawhia Volcanics,,basaltic,Eocene,Paleocene,hand specimen,1517,whole rock,,14702,"Robertson, D.J.",geochron methods,K-Ar,INS,R6824,"January 1, 1983",Decade,Robertson 1983,,,56.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,6,173.15580502476874,-36.83394724532409,6.0,8065.0,27.395261764526367,6.4474588725715876e-06,4.2911063701467356e-05,4.772366537508788e-06,2.7764194783230778e-05,3.959882087656297e-05,0.00010798135372169781,0.0,8.662473170490653e-06,1220.0,0.0,0.0,0.0,0.0,43.98012479117047
31949,GNS P (P),40466,Horomaka,Surface,,,,SE10,1975-11-01 00:00:00,Month,"Watters, W.A.",New Zealand,,,,-44.3398,176.1675,,50.0,"NE coast, Southeast Island, Chatham Island",Yes,basalt block in volcanic breccia,,,Southern Volcanics,basaltic & lava flow,Cretaceous,Cretaceous,hand specimen & normal thin section,1543,whole rock,,14986,"Adams, C.J.",geochron methods,K-Ar,INS,R3912,"January 1, 1977",Decade,,,,82.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,6,179.06792355154892,-45.605957421970515,6.0,813.0,119.10272979736328,9.13927306100959e-06,8.62336910358863e-05,3.7300515032256953e-06,4.6990996452223044e-05,8.591713412897661e-05,7.024482886208716e-05,0.0,8.056875071422419e-05,210.0,61.36898422241211,23.131505966186523,97548.484375,0.006715183611959219,24.778104325752654
106525,INS R (R),3731,Horomaka,Surface,,,,,28856,Decade,"Oliver, P.J.",New Zealand,K35,2404300.00000043,5744799.99997272,-43.4984881818362,171.692785045081,,50.0,"Roundtop, Rockwood Range",Yes,andesite,,Mount Somers Volcanics Group,Cover Mount Somers Volcanics,andesitic,Cretaceous,Cretaceous,hand specimen,1621,whole rock,,15848,"Adams, C.J.",geochron methods,K-Ar,INS,R3731,"January 1, 1979",Decade,Adams & Oliver 1979,,,86.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,6,174.52168136393,-44.7012207422347,6.0,813.0,119.11371612548828,9.13927306100959e-06,7.083754553605104e-05,3.7300515032256953e-06,4.370645865492406e-05,6.140404366306029e-06,9.496950838183693e-05,0.0,4.979545594747878e-05,250.0,82.97286224365234,28.98920440673828,187113.046875,0.03543851897120476,58.679268490699855
200428,other,SO168-DR09-03,Horomaka,Dredge,Sonne 168-9,,,SO168-DR09-03,2002-12-25 00:00:00,Month,"Hauff, F. & Hoernle, K. & Werner, R.",Offshore Regions,,,,-41.8455,179.5281,,50.0,"Shipley Seamount, near top of south flank",Yes,Basalt - Hikurangi Seamounts (HIMU),,,,basaltic,Cretaceous,Cretaceous,hand specimen & normal thin section,6479,whole rock,,78014;77978,"Hoernle, K.;Hoernle, K.",ICP-MS;XRF,Ar-Ar hbl,Kiel U;Kiel U,;,"January 1, 2010;January 1, 2010",Year;Year,Timm et al 2010,,,92.3,0.4,37.27,4.66,18.05,,,17.75,,0.11,3.88,7.97,1.43,1.41,1.71,,5.95,,0.19,,100.38,,426,207,23.3,44.6,0.934,47,10.2,4.43,5.23,21,15.4,12.5,1.77,105,0.484,127,95.1,133,8.79,25.1,24.6,12.7,17.2,1376.0,7.94,1.98,13.4,0.573,3.21,229.0,47.8,3.51,214.0,540,,,,,,,0.052,0.702907,4.0,0.109,0.512808,1.0,0.005,0.282858,6.0,20.19,1.0,15.722,1.0,40.067,2.0,92000000.0,0.70284,0.51274,4.34,0.282848,4.78,19.84,15.71,39.59,,145.0,6,-177.43827236249643,-43.15462010279711,6.0,983.0,117.843505859375,8.993520168587565e-06,0.0,3.729236141225556e-06,0.0,0.00010085753456223756,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,11.602469620155674
105465,Auckland University (AU),37687,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,Q07,2621000.00000106,6591400.00006897,-35.8737000201496,174.221982584281,,,Maungakaramea Quarry,Yes,quartz tholeiite,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Quaternary,Quaternary,hand specimen,1493,whole rock,,14441,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU37687,"January 1, 1993",Decade,Smith et al. 1993,,,0.3,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,7,174.0468630804814,-38.14254161282932,7.0,8065.0,21.918231964111328,5.886837243451737e-06,4.054737655678764e-05,4.358181286079343e-06,2.6353012799518183e-05,3.5567671147873625e-05,9.239346218237188e-05,0.0,4.693941765242219e-06,210.0,0.0,0.0,0.0,0.0,43.40599327250479
63151,other,TAS-65808,Tasmantid,Dredge,Franklin 3/85-G6,600,900,TAS-65808,31206,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-36.6518656839253,156.233028587897,Location name,500.0,Seamount - Gascoyne,Almost,Well rounded basaltic cobbles,,,,"basaltic & rudaceous (cgl, br)",Pliocene,Miocene,unknown,5669,whole rock,,140338,"Cohen, B.",geochron methods,Ar-Ar,U Queensland,,41640,Year,Crossingham et al 2017 JVGR,,,6.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,7,155.30581688288223,-39.90786679741773,7.0,833.0,52.90189743041992,7.631558219145518e-06,0.0,5.233160663919989e-06,0.0,1.4150348761177156e-05,0.0,2.905070525594056e-06,0.0,1200.0,0.0,0.0,0.0,0.0,83.30739129899656
106808,ANU (GA),2012,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,N36,2493182.00000005,5711903.99996899,-43.8017866054829,172.790751964218,,50.0,road cut Kinloch road between Little River and Wainui,Yes,basalt,,Akaroa Volcanic Group,Akaroa Volcano,basaltic,Miocene,Miocene,hand specimen,1655,whole rock,,16217,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA2012,"January 1, 1968",Decade,Stipp & McDougall 1968,,,8.45,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,7,176.1108604406116,-45.230001242049944,7.0,813.0,118.21296691894531,9.134484571404755e-06,5.9181412780162646e-05,3.7301845168258296e-06,3.8351120110746706e-05,6.139195647847373e-06,7.813323600203148e-05,0.0,0.00010110775785090324,260.0,0.0,0.0,0.0,0.0,29.708157089541892
232688,GNS P (P),84705,Arc,Dredge,VESPA-24,3660,3660,VESPA-DR24Ai,42162,,"Mortimer, N. & Patriat, M. & VESPA",Offshore Regions,,,,-27.214717907947,171.909617688851,,200.0,"Three Kings Ridge area. Eastern scarp of the northern Cagou Trough, lower part.",Yes,"Hard, dense, light grey to greyish black olivine + plagioclase porphyritic basalt. Largest piece is wedge shaped, jointed and with a convex face, it probably represents part of a pillow. Fresh black glassy rinds up to 1.3 cm thick. ",N 4,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section & mineral separate,10593,whole rock,,139296;139352;139353;139430,"Agranier, A.;Agranier, A.;Agranier, A.;Agranier, A.",ICP-AES;ICP-MS;ICP-MS;TIMS,;;;,U Bretagne Occidentale;U Bretagne Occidentale;U Bretagne Occidentale;U Bretagne Occidentale,;;;,"January 1, 2007;January 1, 2017;January 1, 2017;January 1, 2017",Year;Year;Year;Year,Mortimer et al VESPA unpub 2019,,Ar-Ar quality C,24.3,2.2,52.4,1.3,15.6,,8.5,,,0.2,6.5,11.3,3.0,0.5,0.1,,,,,1.3,100.7,,111,18.7,51.6,246,0.47,68,4.81,3.2,1.26,17.9,4.69,2.83,1.14,7.02,0.44,4.84,12,38,3.16,2.45,7.45,42.5,3.49,190.0,0.31,0.79,1.61,0.5,0.59,266.0,34.4,3.09,138.0,120,,,,,,,,0.703275,,,0.512952,7e-06,,0.28307,4e-06,18.838,,15.603,,38.601,,,,,5.57,,,,,,,145.0,7,170.98140184728186,-29.86208290348382,7.0,835.0,17.535295486450195,5.720227818528656e-06,2.6561308004602324e-05,4.459246611077106e-06,1.2799815522157587e-05,3.054142143810168e-05,1.1807363080151845e-05,0.0,5.858288797765181e-06,870.0,0.0,0.0,0.0,0.0,38.150031617285904
54488,GNS P (P),63817,MORB,Dredge,TAN0006-DRR1B,3230,3549,TAN0006-DRR1B-2,2000-06-09 00:00:00,,R/V Tangaroa,Offshore Regions,,,,-46.4261,163.0466,GPS - Field,10.0,"Resolution Ridge, NZ Offshore",Unknown,basalt with variably altd palagonite/glass rind,,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section & mineral separate:GNS box 222,82,whole rock,,52064;52071;1050,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS;TIMS;XRF,Ar-Ar plag,Kiel U;Kiel U;Spectrachem,26491;Q18;SA4854,"February 12, 2005;December 2, 2005;November 8, 2000",;;,Unpub Feb 2004;Unpub Feb 2004;,,unleached powder,60.0,3,49.85,1.35,19.45,,8.02,,,0.04,5.12,9.9,3.01,0.89,0.16,,,,,1.94,99.72,1,43,16.2,29.7,323,4.4,102,3.91,2.15,1.09,17,3.47,2.14,0.797,7.07,,9,10.4,53.2,0.637,2.28,82,32.3,2.97,183.0,0.375,0.61,0.758,0.314,0.462,222.0,20.2,2.07,103.0,81.9,,,,,,,,0.703828,4e-06,,0.512984,2e-06,,,,19.355,0.002,15.568,0.001,38.915,0.004,,,,,,,,,,,145.0,7,163.13820927545598,-49.42601716931703,7.0,833.0,40.43917465209961,7.608384294144344e-06,3.9222084524226375e-05,7.136141903174575e-06,1.9338304355187574e-05,2.335042336198967e-05,2.3941805011418182e-05,5.07115488871932e-06,1.512919462383853e-05,290.0,30.969728469848633,27.065969467163086,70782.421875,0.03882116079330444,88.5087162749719
110407,GNS P (P),67519,,Dredge,Sonne 168-91,189,204,SO168-DR91-01,37631,,"Hauff, F. & Hoernle, K. & Mortimer, N. & Werner, R.",Offshore Regions,,,,-43.3676,177.3736,,50.0,Manley Seamount. SW flank,Yes,"fairly fresh breccia with white to bluish-grey matrix, clasts (40%) mainly of brownish-green basalt 0.2-1.5cm in size but includ",N 6,,,"basaltic & rudaceous (cgl, br)",Miocene,Cretaceous,hand specimen,10609,whole rock,,139854;139619;139759,"Timm, C.;Timm, C.;Timm, C.",ICP-MS;TIMS;XRF,Ar-Ar matrix,Kiel U;Kiel U;Kiel U,;;,"January 1, 2010;January 1, 2010;January 1, 2010",Year;Year;Year,Timm et al 2010;Timm et al 2010;Timm et al 2010,,Step heat,63.04,0.61,40.5,2.26,9.74,,,1.21,10.78,0.09,12.09,9.15,1.86,1.02,0.56,,6.58,,4.2,,100.04,,526,56.5,32.5,283,0.41,38.2,4.19,1.64,1.93,18.7,6.38,3.89,0.7,26,0.16,35.1,30,155,2.79,7.18,14.4,17.4,6.69,199.0,1.79,0.83,2.75,0.2,0.73,127.0,19.6,1.19,119.0,163,,,,,,,,0.703806,3e-06,,0.512889,3e-06,,,,19.294,0.002,15.63,0.002,38.953,0.004,,,,,,,,,,,145.0,7,-179.17797623669324,-44.86904154507985,7.0,813.0,117.75785064697266,9.086769750865642e-06,0.0,3.7296761092875386e-06,0.0,8.495883230352774e-05,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,10.699532551386932
54946,GNS P (P),68211,,Dredge,TAN9912-DR4B,3650,3720,TAN9912-DR4B-3,1999-10-18 00:00:00,,R/V Tangaroa,Offshore Regions,,,,-27.4863,175.274,GPS - Differential,2.0,Julia Fracture Zone,Unknown,basalt clast in breccia,,,,basaltic,Quaternary,Miocene,hand specimen:Gracefield & normal thin section & mineral separate:GNS box 223 & powder,335,whole rock; plag,,3881,"Mortimer, N.",XRF,Ar-Ar,Spectrachem; UCSB,SA5753,"September 21, 2001",,,,,22.1,1.8,49.13,1.58,14.52,,10.85,,,0.23,8.82,10.1,2.48,0.1,0.16,,,,,1.89,99.86,bd,20,22,,200,,62,,,,18,,,,4,,6,,81,4,,4,41,,98.0,,,3,,3,287.0,33.0,,144.0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,8,174.34786093631575,-30.260887295381686,8.0,835.0,18.259145736694336,5.748794137616642e-06,8.994196832645684e-06,4.003006324637681e-06,4.418921889737248e-06,2.9881482987548225e-05,2.3024026631901506e-06,0.0,1.9495267547160414e-06,750.0,0.0,0.0,0.0,0.0,34.18702109649902
106132,INS R (R),12768,,Surface,,,,,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,T12,2758900.00000166,6459800.00005287,-37.0305831199706,175.793692135267,,50.0,Woody Hill; outcrop near helipad on NW side,Yes,basaltic andesite,,Mercury Basalts,Mercury Basalts,andesitic & basaltic,Pliocene,Miocene,hand specimen,1576,whole rock,,15352,"Adams, C.J.",geochron methods,K-Ar,INS,R12768,"January 1, 1994",Decade,Adams et al. 1994,,,5.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,9,175.74660259323298,-39.888291606423856,9.0,8065.0,17.75250816345215,5.789587248727912e-06,9.366135782329366e-05,4.513793101068586e-06,5.641007874146453e-05,2.9089718736940995e-05,0.00012150429347457248,0.0,3.7409649667570494e-05,180.0,0.0,0.0,0.0,0.0,43.09179221079221
105396,Auckland University (AU),41644,Horomaka,Surface,,,,,1994-01-01 00:00:00,Decade,"Briggs, R.M.",New Zealand,R12,2684800.00000113,6447000.00005059,-37.1639135472712,174.964323020324,,,Raventhorpe tuff ring,Yes,olivine-tholeiitic basalt,,Kerikeri Volcanic Group,Franklin Basalts,basaltic,Quaternary,Quaternary,hand specimen & normal thin section,1484,whole rock,,14356;14357,"Briggs, R.M.;Briggs, R.M.",geochron methods;geochron methods,K-Ar;K-Ar,HRI;HRI,S16-164;S16-207,"January 1, 1994;January 1, 1994",Decade;Decade,Briggs et al. 1994;Briggs et al. 1994,,,0.73,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,10,174.90336298107226,-40.402522564954076,10.0,8065.0,15.123499870300293,5.5989362408581655e-06,9.23869351936446e-05,4.284109763830202e-06,5.617347642328241e-05,2.7835221771965735e-05,0.00010962900250888197,0.0,3.480447828822e-05,170.0,0.0,0.0,0.0,0.0,57.54880679791122
106020,Victoria University (VU),33071,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2555299.99999991,5915399.99999001,-41.9689393934908,173.546421241916,,50.0,true right side of Winterton River,Yes,Basanite dike,,Winterton Formation,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1565,whole rock,,15229,"Grapes, R.H.",geochron methods,K-Ar,INS,,"January 1, 1992",Decade,Grapes et al. 1992,,,59.8,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,10,176.7847320490797,-44.286038109534644,10.0,8067.0,115.644287109375,9.1363026513136e-06,3.1181707527139224e-05,3.7465345030796016e-06,1.63643344421871e-05,6.38805067865178e-06,5.085129578219494e-05,0.0,2.0992810521824087e-05,260.0,43.420448303222656,25.233715057373047,83699.2265625,0.02118600532412529,56.09712019437637
